id,row,area1,area1Id,area1Number,area2,area2Id,area2Number,area3,area3Id,area3Number,area4,area4Id,area4Number,giftbox,brick,glass,shovelProp,drillProp,bombProp
432,96,2_24,13_12_11_10_7_0_0_0_0_6,3_3_2_6_1_0_0_0_0_100,25_47,14_13_12_11_10_7_0_0_0_6,1_1_0_0_2_0_0_0_0_111,48_70,22_21_20_19_18_17_16_15_7_6,6_2_6_11_61_12_12_1_2_2,71_96,22_21_20_19_18_17_16_15_14_7,11_10_2_4_0_0_1_1_0_101,14,10,12,3,0,0
433,96,2_24,13_12_11_10_7_0_0_0_0_6,3_1_2_1_0_0_0_0_0_108,25_47,14_13_12_11_10_7_0_0_0_6,1_0_1_1_4_1_0_0_0_107,48_70,22_21_20_19_18_17_16_15_7_6,9_1_0_0_0_0_1_1_40_63,71_96,22_21_20_19_18_17_16_15_14_7,14_3_1_0_0_0_0_0_1_111,14,10,12,4,1,2
434,96,2_24,13_12_11_10_7_0_0_0_0_6,3_2_3_1_0_0_0_0_0_106,25_47,14_13_12_11_10_7_0_0_0_6,1_1_1_0_1_2_0_0_0_109,48_70,22_21_20_19_18_17_16_15_7_6,7_5_6_7_2_6_5_15_7_55,71_96,22_21_20_19_18_17_16_15_14_7,12_9_1_0_0_1_0_0_1_106,14,10,12,4,1,2
435,97,2_25,13_12_11_10_7_0_0_0_0_6,3_1_8_0_1_0_0_0_0_107,26_49,14_13_12_11_10_7_0_0_0_6,1_1_2_0_0_0_0_0_0_116,50_73,22_21_20_19_18_17_16_15_7_6,8_5_4_5_2_0_0_2_74_20,74_97,22_21_20_19_18_17_16_15_14_7,13_1_2_3_0_1_1_7_1_91,14,10,12,6,3,3
436,97,2_25,13_12_11_10_7_0_0_0_0_6,4_0_1_1_1_0_0_0_0_113,26_49,14_13_12_11_10_7_0_0_0_6,2_0_1_0_1_0_0_0_0_116,50_73,22_21_20_19_18_17_16_15_7_6,7_1_1_2_21_3_14_26_17_28,74_97,22_21_20_19_18_17_16_15_14_7,10_1_0_0_0_0_1_1_0_107,14,10,12,5,2,2
437,97,2_25,13_12_11_10_7_0_0_0_0_6,3_3_2_1_2_0_0_0_0_109,26_49,14_13_12_11_10_7_0_0_0_6,1_1_1_1_0_0_0_0_0_116,50_73,22_21_20_19_18_17_16_15_7_6,10_1_0_0_1_1_4_3_15_85,74_97,22_21_20_19_18_17_16_15_14_7,12_2_5_7_4_20_1_3_0_66,14,10,12,6,3,0
438,97,2_25,13_12_11_10_7_0_0_0_0_6,4_0_1_0_0_0_0_0_0_115,26_49,14_13_12_11_10_7_0_0_0_6,1_1_1_0_2_0_0_0_0_115,50_73,22_21_20_19_18_17_16_15_7_6,9_6_0_1_1_0_1_0_5_97,74_97,22_21_20_19_18_17_16_15_14_7,10_6_19_1_19_10_33_20_1_1,14,10,12,4,2,1
439,97,2_25,13_12_11_10_7_0_0_0_0_6,3_1_5_4_1_0_0_0_0_106,26_49,14_13_12_11_10_7_0_0_0_6,1_0_1_1_1_3_0_0_0_113,50_73,22_21_20_19_18_17_16_15_7_6,10_1_1_1_1_3_6_14_42_41,74_97,22_21_20_19_18_17_16_15_14_7,13_3_0_0_0_0_1_1_0_102,14,10,12,3,2,3
440,98,2_25,13_12_11_10_7_0_0_0_0_6,3_3_2_3_5_0_0_0_0_104,26_49,14_13_12_11_10_7_0_0_0_6,1_1_1_0_0_0_0_0_0_117,50_73,22_21_20_19_18_17_16_15_7_6,9_3_2_6_5_14_3_49_8_21,74_98,22_21_20_19_18_17_16_15_14_7,10_14_5_0_2_0_1_0_1_92,14,10,12,3,1,0
441,98,2_25,13_12_11_10_7_0_0_0_0_6,4_1_1_0_1_0_0_0_0_113,26_49,14_13_12_11_10_7_0_0_0_6,1_1_1_1_1_1_0_0_0_114,50_73,22_21_20_19_18_17_16_15_7_6,8_2_11_6_9_23_3_7_46_5,74_98,22_21_20_19_18_17_16_15_14_7,9_17_3_1_2_11_6_22_3_51,14,10,12,4,2,2
442,98,2_25,13_12_11_10_7_0_0_0_0_6,4_1_1_0_0_0_0_0_0_114,26_49,14_13_12_11_10_7_0_0_0_6,1_1_0_0_1_1_0_0_0_116,50_73,22_21_20_19_18_17_16_15_7_6,9_1_1_31_15_3_7_9_32_12,74_98,22_21_20_19_18_17_16_15_14_7,12_3_16_28_5_2_2_1_0_56,14,10,12,6,0,1
443,98,2_25,13_12_11_10_7_0_0_0_0_6,2_2_8_0_1_0_0_0_0_107,26_49,14_13_12_11_10_7_0_0_0_6,1_1_0_0_1_0_0_0_0_117,50_73,22_21_20_19_18_17_16_15_7_6,11_1_0_1_1_0_0_0_99_7,74_98,22_21_20_19_18_17_16_15_14_7,14_3_7_6_4_0_1_1_1_88,14,10,12,6,2,1
444,98,2_25,13_12_11_10_7_0_0_0_0_6,3_3_1_2_19_0_0_0_0_92,26_49,14_13_12_11_10_7_0_0_0_6,2_0_0_1_1_2_0_0_0_114,50_73,22_21_20_19_18_17_16_15_7_6,7_1_17_18_71_3_2_1_0_0,74_98,22_21_20_19_18_17_16_15_14_7,13_3_2_10_92_2_0_1_1_1,14,10,12,3,3,1
445,99,2_25,13_12_11_10_7_0_0_0_0_6,4_0_1_1_5_0_0_0_0_109,26_49,14_13_12_11_10_7_0_0_0_6,2_0_0_1_1_0_0_0_0_116,50_73,22_21_20_19_18_17_16_15_7_6,8_1_17_16_13_4_60_1_0_0,74_99,22_21_20_19_18_17_16_15_14_7,12_11_3_3_5_16_34_1_14_31,14,10,12,6,2,1
446,99,2_25,13_12_11_10_7_0_0_0_0_6,4_0_2_0_1_0_0_0_0_113,26_49,14_13_12_11_10_7_0_0_0_6,2_0_1_0_1_0_0_0_0_116,50_73,22_21_20_19_18_17_16_15_7_6,7_3_4_54_5_46_1_0_0_0,74_99,22_21_20_19_18_17_16_15_14_7,10_19_2_8_1_0_2_2_1_85,14,10,12,6,2,3
447,99,2_25,13_12_11_10_7_0_0_0_0_6,4_0_1_0_1_0_0_0_0_114,26_49,14_13_12_11_10_7_0_0_0_6,1_1_0_0_0_0_0_0_0_118,50_73,22_21_20_19_18_17_16_15_7_6,10_1_6_4_4_0_0_0_34_61,74_99,22_21_20_19_18_17_16_15_14_7,10_15_6_22_2_35_2_1_3_34,14,10,12,6,0,0
448,99,2_25,13_12_11_10_7_0_0_0_0_6,3_1_6_9_1_0_0_0_0_100,26_49,14_13_12_11_10_7_0_0_0_6,1_1_0_0_1_3_0_0_0_114,50_73,22_21_20_19_18_17_16_15_7_6,11_1_1_0_0_0_1_1_1_104,74_99,22_21_20_19_18_17_16_15_14_7,11_11_1_60_45_0_1_0_0_1,14,10,12,5,3,0
449,99,2_25,13_12_11_10_7_0_0_0_0_6,3_2_1_0_1_0_0_0_0_113,26_49,14_13_12_11_10_7_0_0_0_6,1_0_1_1_2_4_0_0_0_111,50_73,22_21_20_19_18_17_16_15_7_6,12_1_0_1_0_1_0_0_77_28,74_99,22_21_20_19_18_17_16_15_14_7,14_4_3_1_42_35_7_3_18_3,14,10,12,3,0,1
450,100,2_25,13_12_11_10_7_0_0_0_0_6,3_1_1_16_11_0_0_0_0_88,26_49,14_13_12_11_10_7_0_0_0_6,2_0_0_1_0_1_0_0_0_116,50_73,22_21_20_19_18_17_16_15_7_6,10_1_4_2_33_41_19_7_1_2,74_100,22_21_20_19_18_17_16_15_14_7,12_8_22_1_61_10_20_1_0_0,14,10,12,5,0,1
451,100,2_25,13_12_11_10_7_0_0_0_0_6,3_1_5_1_0_0_0_0_0_110,26_49,14_13_12_11_10_7_0_0_0_6,1_1_1_0_1_0_0_0_0_116,50_73,22_21_20_19_18_17_16_15_7_6,11_3_1_0_0_1_1_2_96_5,74_100,22_21_20_19_18_17_16_15_14_7,12_16_4_14_6_8_3_1_2_69,14,10,12,6,2,2
452,100,2_25,13_12_11_10_7_0_0_0_0_6,4_0_0_1_2_0_0_0_0_113,26_49,14_13_12_11_10_7_0_0_0_6,2_0_0_2_0_0_0_0_0_116,50_73,22_21_20_19_18_17_16_15_7_6,8_12_1_0_1_2_0_2_9_85,74_100,22_21_20_19_18_17_16_15_14_7,15_11_1_1_0_0_2_0_0_105,14,10,12,6,0,3
453,100,2_25,13_12_11_10_7_0_0_0_0_6,3_2_2_1_0_0_0_0_0_112,26_49,14_13_12_11_10_7_0_0_0_6,1_1_2_0_1_1_0_0_0_114,50_73,22_21_20_19_18_17_16_15_7_6,9_8_4_1_0_0_0_0_29_69,74_100,22_21_20_19_18_17_16_15_14_7,19_0_1_1_9_4_1_1_0_99,14,10,12,6,2,3
454,100,2_25,13_12_11_10_7_0_0_0_0_6,4_1_3_1_0_0_0_0_0_111,26_49,14_13_12_11_10_7_0_0_0_6,2_0_0_1_1_1_0_0_0_115,50_73,22_21_20_19_18_17_16_15_7_6,9_1_22_20_38_8_16_1_2_3,74_100,22_21_20_19_18_17_16_15_14_7,18_4_1_2_1_2_6_10_5_86,14,10,12,5,2,1
455,100,2_25,13_12_11_10_7_0_0_0_0_6,3_3_2_0_1_0_0_0_0_111,26_49,14_13_12_11_10_7_0_0_0_6,2_0_0_1_1_1_0_0_0_115,50_73,22_21_20_19_18_17_16_15_7_6,13_0_0_1_1_0_0_1_4_100,74_100,22_21_20_19_18_17_16_15_14_7,12_13_21_7_5_1_15_21_1_39,14,10,12,4,1,1
456,100,2_25,13_12_11_10_7_0_0_0_0_6,3_2_3_3_3_0_0_0_0_106,26_49,14_13_12_11_10_7_0_0_0_6,1_1_0_0_0_1_0_0_0_117,50_73,22_21_20_19_18_17_16_15_7_6,13_1_1_0_1_1_1_2_71_29,74_100,22_21_20_19_18_17_16_15_14_7,20_0_1_1_1_4_0_2_0_106,14,10,12,5,3,0
457,100,2_25,13_12_11_10_7_0_0_0_0_6,4_0_1_1_0_0_0_0_0_114,26_49,14_13_12_11_10_7_0_0_0_6,1_1_0_0_1_1_0_0_0_116,50_73,22_21_20_19_18_17_16_15_7_6,10_6_9_18_3_5_1_15_17_36,74_100,22_21_20_19_18_17_16_15_14_7,17_4_9_14_11_11_6_20_24_19,14,10,12,3,1,1
458,100,2_25,13_12_11_10_7_0_0_0_0_6,3_2_1_1_0_0_0_0_0_113,26_49,14_13_12_11_10_7_0_0_0_6,1_1_0_1_0_0_0_0_0_117,50_73,22_21_20_19_18_17_16_15_7_6,10_5_10_9_2_1_2_1_42_38,74_100,22_21_20_19_18_17_16_15_14_7,13_11_24_17_52_16_1_0_0_1,14,10,12,3,2,2
459,100,2_25,13_12_11_10_7_0_0_0_0_6,4_1_1_0_0_0_0_0_0_114,26_49,14_13_12_11_10_7_0_0_0_6,1_0_2_1_2_0_0_0_0_114,50_73,22_21_20_19_18_17_16_15_7_6,10_1_3_17_41_41_2_2_1_2,74_100,22_21_20_19_18_17_16_15_14_7,16_3_29_11_9_8_24_3_5_27,14,10,12,6,0,0
460,100,2_25,13_12_11_10_7_0_0_0_0_6,3_1_7_1_0_0_0_0_0_108,26_49,14_13_12_11_10_7_0_0_0_6,1_1_1_1_5_8_0_0_0_103,50_73,22_21_20_19_18_17_16_15_7_6,11_8_0_0_2_1_1_1_94_2,74_100,22_21_20_19_18_17_16_15_14_7,13_10_17_31_52_8_1_1_1_1,14,10,12,3,1,1
461,100,2_25,13_12_11_10_7_0_0_0_0_6,3_2_1_0_1_0_0_0_0_113,26_49,14_13_12_11_10_7_0_0_0_6,1_1_0_0_1_0_0_0_0_117,50_73,22_21_20_19_18_17_16_15_7_6,10_5_2_3_35_27_2_26_2_8,74_100,22_21_20_19_18_17_16_15_14_7,20_3_4_5_0_1_1_1_1_99,14,10,12,3,3,0
462,100,2_25,13_12_11_10_7_0_0_0_0_6,4_1_1_1_0_0_0_0_0_113,26_49,14_13_12_11_10_7_0_0_0_6,2_0_0_1_1_1_0_0_0_115,50_73,22_21_20_19_18_17_16_15_7_6,12_1_8_3_21_40_13_1_20_1,74_100,22_21_20_19_18_17_16_15_14_7,15_3_11_28_61_9_3_4_1_0,14,10,12,5,2,0
463,100,2_25,13_12_11_10_7_0_0_0_0_6,3_2_0_1_2_0_0_0_0_112,26_49,14_13_12_11_10_7_0_0_0_6,2_0_1_1_0_0_0_0_0_116,50_73,22_21_20_19_18_17_16_15_7_6,11_3_5_1_40_21_2_16_19_2,74_100,22_21_20_19_18_17_16_15_14_7,13_27_0_0_2_1_0_0_0_92,14,10,12,3,0,0
464,100,2_25,13_12_11_10_7_0_0_0_0_6,3_1_5_3_9_0_0_0_0_99,26_49,14_13_12_11_10_7_0_0_0_6,1_1_2_0_0_0_0_0_0_116,50_73,22_21_20_19_18_17_16_15_7_6,13_3_3_0_0_1_0_1_67_32,74_100,22_21_20_19_18_17_16_15_14_7,15_17_11_2_2_1_1_9_8_69,14,10,12,5,3,0
465,100,2_25,13_12_11_10_7_0_0_0_0_6,3_1_4_4_15_0_0_0_0_93,26_49,14_13_12_11_10_7_0_0_0_6,1_1_0_1_0_0_0_0_0_117,50_73,22_21_20_19_18_17_16_15_7_6,10_9_1_1_34_32_21_4_3_5,74_100,22_21_20_19_18_17_16_15_14_7,16_12_8_15_12_40_23_4_3_2,14,10,12,6,3,3
466,100,2_25,13_12_11_10_7_0_0_0_0_6,3_1_1_5_58_0_0_0_0_52,26_49,14_13_12_11_10_7_0_0_0_6,2_0_1_0_0_2_0_0_0_115,50_73,22_21_20_19_18_17_16_15_7_6,12_6_3_1_6_4_1_0_39_48,74_100,22_21_20_19_18_17_16_15_14_7,17_8_6_44_2_43_11_2_1_1,14,10,12,6,1,0
467,100,2_25,13_12_11_10_7_0_0_0_0_6,3_3_3_3_4_0_0_0_0_104,26_49,14_13_12_11_10_7_0_0_0_6,1_0_2_0_1_0_0_0_0_116,50_73,22_21_20_19_18_17_16_15_7_6,15_1_0_0_0_0_1_0_79_24,74_100,23_22_21_20_19_18_17_16_15_7,5_5_1_0_2_0_0_2_1_119,14,10,12,3,1,0
468,100,2_25,13_12_11_10_7_0_0_0_0_6,3_1_3_7_0_0_0_0_0_106,26_49,14_13_12_11_10_7_0_0_0_6,2_0_0_1_1_0_0_0_0_116,50_73,22_21_20_19_18_17_16_15_7_6,11_0_0_1_0_1_1_0_1_105,74_100,23_22_21_20_19_18_17_16_15_7,5_1_0_1_4_0_2_0_2_120,14,10,12,4,2,1
469,100,2_25,13_12_11_10_7_0_0_0_0_6,3_2_6_1_0_0_0_0_0_108,26_49,14_13_12_11_10_7_0_0_0_6,1_1_2_1_0_0_0_0_0_115,50_73,22_21_20_19_18_17_16_15_7_6,14_3_3_9_6_1_3_1_51_29,74_100,23_22_21_20_19_18_17_16_15_7,7_1_0_0_0_1_0_1_1_124,14,10,12,6,2,0
470,100,2_25,13_12_11_10_7_0_0_0_0_6,3_4_0_0_2_0_0_0_0_111,26_49,14_13_12_11_10_7_0_0_0_6,1_1_0_0_1_2_0_0_0_115,50_73,22_21_20_19_18_17_16_15_7_6,11_13_5_0_1_0_1_0_5_84,74_100,23_22_21_20_19_18_17_16_15_7,7_0_1_4_1_0_1_0_0_121,14,10,12,4,3,3
471,100,2_25,13_12_11_10_7_0_0_0_0_6,4_1_4_0_0_0_0_0_0_111,26_49,14_13_12_11_10_7_0_0_0_6,1_1_0_0_1_0_0_0_0_117,50_73,22_21_20_19_18_17_16_15_7_6,14_2_1_5_18_1_38_14_9_18,74_100,23_22_21_20_19_18_17_16_15_7,7_1_0_1_0_2_0_1_0_123,14,10,12,3,0,0
472,100,2_25,13_12_11_10_7_0_0_0_0_6,4_1_3_0_1_0_0_0_0_111,26_49,14_13_12_11_10_7_0_0_0_6,2_0_1_1_0_0_0_0_0_116,50_73,22_21_20_19_18_17_16_15_7_6,12_7_8_23_9_4_17_26_3_11,74_100,23_22_21_20_19_18_17_16_15_7,5_6_5_4_6_1_1_1_0_106,14,10,12,6,2,1
473,100,2_25,13_12_11_10_7_0_0_0_0_6,4_0_1_0_1_0_0_0_0_114,26_49,14_13_12_11_10_7_0_0_0_6,1_0_1_2_2_1_0_0_0_113,50_73,22_21_20_19_18_17_16_15_7_6,9_1_17_43_6_35_5_3_1_0,74_100,23_22_21_20_19_18_17_16_15_7,7_1_1_1_1_2_1_1_1_119,14,10,12,3,1,0
474,100,2_25,13_12_11_10_7_0_0_0_0_6,4_0_1_2_1_0_0_0_0_112,26_49,14_13_12_11_10_7_0_0_0_6,1_1_2_2_0_0_0_0_0_114,50_73,22_21_20_19_18_17_16_15_7_6,12_10_6_2_3_20_40_6_5_16,74_100,23_22_21_20_19_18_17_16_15_7,6_4_2_1_1_3_0_1_0_117,14,10,12,6,3,2
475,100,2_25,13_12_11_10_7_0_0_0_0_6,2_3_8_1_0_0_0_0_0_106,26_49,14_13_12_11_10_7_0_0_0_6,1_1_0_1_0_0_0_0_0_117,50_73,22_21_20_19_18_17_16_15_7_6,15_5_0_1_0_1_0_1_3_94,74_100,23_22_21_20_19_18_17_16_15_7,5_8_4_2_4_3_11_7_4_87,14,10,12,5,1,3
476,100,2_25,13_12_11_10_7_0_0_0_0_6,4_1_1_0_1_0_0_0_0_113,26_49,14_13_12_11_10_7_0_0_0_6,1_1_3_1_1_0_0_0_0_113,50_73,22_21_20_19_18_17_16_15_7_6,14_7_2_2_5_2_3_2_4_79,74_100,23_22_21_20_19_18_17_16_15_7,8_1_1_0_0_0_1_4_1_119,14,10,12,4,2,1
477,100,2_25,13_12_11_10_7_0_0_0_0_6,3_1_3_14_0_0_0_0_0_99,26_49,14_13_12_11_10_7_0_0_0_6,1_1_1_2_0_1_0_0_0_114,50_73,22_21_20_19_18_17_16_15_7_6,13_4_7_23_19_51_2_1_0_0,74_100,23_22_21_20_19_18_17_16_15_7,7_1_2_1_8_2_14_22_1_77,14,10,12,6,3,3
478,100,2_25,13_12_11_10_7_0_0_0_0_6,4_1_1_0_1_0_0_0_0_113,26_49,14_13_12_11_10_7_0_0_0_6,1_1_0_0_0_1_0_0_0_117,50_73,22_21_20_19_18_17_16_15_7_6,14_1_2_22_62_9_8_1_1_0,74_100,23_22_21_20_19_18_17_16_15_7,6_4_2_2_4_4_59_5_33_16,14,10,12,4,2,2
479,100,2_25,13_12_11_10_7_0_0_0_0_6,3_3_3_0_1_0_0_0_0_110,26_49,14_13_12_11_10_7_0_0_0_6,1_1_1_2_2_1_0_0_0_112,50_73,22_21_20_19_18_17_16_15_7_6,16_2_0_1_1_0_1_0_68_31,74_100,23_22_21_20_19_18_17_16_15_7,6_6_4_3_1_1_0_1_1_112,14,10,12,6,3,1
480,100,2_25,13_12_11_10_7_0_0_0_0_6,3_1_5_5_6_0_0_0_0_100,26_49,14_13_12_11_10_7_0_0_0_6,1_1_0_1_0_2_0_0_0_115,50_73,22_21_20_19_18_17_16_15_7_6,16_3_1_0_1_1_0_1_4_93,74_100,23_22_21_20_19_18_17_16_15_7,6_4_6_1_4_1_2_4_5_102,14,10,12,3,3,2
481,100,2_25,13_12_11_10_7_0_0_0_0_6,4_1_0_0_1_0_0_0_0_114,26_49,14_13_12_11_10_7_0_0_0_6,1_1_0_0_1_0_0_0_0_117,50_73,22_21_20_19_18_17_16_15_7_6,13_3_7_23_6_51_8_6_2_1,74_100,23_22_21_20_19_18_17_16_15_7,8_1_1_0_0_0_0_1_1_123,14,10,12,4,0,1
482,100,2_25,13_12_11_10_7_0_0_0_0_6,4_1_0_1_1_0_0_0_0_113,26_49,14_13_12_11_10_7_0_0_0_6,1_1_0_1_1_3_0_0_0_113,50_73,22_21_20_19_18_17_16_15_7_6,14_2_6_42_25_1_17_9_3_1,74_100,23_22_21_20_19_18_17_16_15_7,6_4_6_4_3_1_6_0_1_104,14,10,12,5,2,0
483,100,2_25,13_12_11_10_7_0_0_0_0_6,3_1_1_8_2_0_0_0_0_105,26_49,14_13_12_11_10_7_0_0_0_6,2_0_1_1_1_9_0_0_0_106,50_73,22_21_20_19_18_17_16_15_7_6,16_4_3_6_16_9_2_12_33_19,74_100,23_22_21_20_19_18_17_16_15_7,9_0_1_0_1_1_0_0_1_122,14,10,12,5,3,2
484,100,2_25,13_12_11_10_7_0_0_0_0_6,3_3_0_1_1_0_0_0_0_112,26_49,14_13_12_11_10_7_0_0_0_6,1_1_1_1_1_0_0_0_0_115,50_73,22_21_20_19_18_17_16_15_7_6,17_2_1_0_2_0_1_1_22_74,74_100,23_22_21_20_19_18_17_16_15_7,8_1_4_1_2_3_2_4_3_107,14,10,12,5,0,1
485,100,2_25,13_12_11_10_7_0_0_0_0_6,4_0_2_1_0_0_0_0_0_113,26_49,14_13_12_11_10_7_0_0_0_6,1_1_1_4_1_1_0_0_0_111,50_73,22_21_20_19_18_17_16_15_7_6,12_13_3_11_73_3_2_1_1_1,74_100,23_22_21_20_19_18_17_16_15_7,7_4_1_0_0_0_0_1_0_122,14,10,12,5,1,1
486,100,2_25,13_12_11_10_7_0_0_0_0_6,5_0_0_1_0_0_0_0_0_114,26_49,14_13_12_11_10_7_0_0_0_6,1_1_2_0_0_1_0_0_0_115,50_73,22_21_20_19_18_17_16_15_7_6,12_7_21_22_50_2_4_1_1_0,74_100,23_22_21_20_19_18_17_16_15_7,6_3_4_18_12_60_16_5_2_9,14,10,12,6,2,3
487,100,2_25,13_12_11_10_7_0_0_0_0_6,4_1_0_1_1_0_0_0_0_113,26_49,14_13_12_11_10_7_0_0_0_6,1_1_0_1_1_0_0_0_0_116,50_73,23_22_21_20_19_18_17_16_7_6,4_4_1_0_0_0_1_1_36_73,74_100,23_22_21_20_19_18_17_16_15_7,6_4_2_18_42_8_6_5_1_43,14,10,12,6,3,0
488,100,2_25,13_12_11_10_7_0_0_0_0_6,4_1_1_1_0_0_0_0_0_113,26_49,14_13_12_11_10_7_0_0_0_6,1_1_0_0_1_0_0_0_0_117,50_73,23_22_21_20_19_18_17_16_7_6,6_0_1_1_0_0_0_1_19_92,74_100,23_22_21_20_19_18_17_16_15_7,7_1_11_8_11_0_0_0_1_96,14,10,12,5,0,0
489,100,2_25,13_12_11_10_7_0_0_0_0_6,4_1_0_0_1_0_0_0_0_114,26_49,14_13_12_11_10_7_0_0_0_6,1_1_1_1_1_1_0_0_0_114,50_73,23_22_21_20_19_18_17_16_7_6,5_1_3_2_3_10_3_6_56_31,74_100,23_22_21_20_19_18_17_16_15_7,6_3_19_5_2_7_3_27_2_61,14,10,12,4,1,1
490,100,2_25,13_12_11_10_7_0_0_0_0_6,3_3_1_3_2_0_0_0_0_108,26_49,14_13_12_11_10_7_0_0_0_6,1_1_0_0_0_1_0_0_0_117,50_73,23_22_21_20_19_18_17_16_7_6,4_7_1_1_4_13_7_19_55_9,74_100,23_22_21_20_19_18_17_16_15_7,8_4_2_1_4_1_0_1_2_112,14,10,12,5,0,0
491,100,2_25,13_12_11_10_7_0_0_0_0_6,4_1_0_0_1_0_0_0_0_114,26_49,14_13_12_11_10_7_0_0_0_6,1_1_1_3_11_1_0_0_0_102,50_73,23_22_21_20_19_18_17_16_7_6,5_1_2_1_6_0_1_0_1_103,74_100,23_22_21_20_19_18_17_16_15_7,9_0_1_1_0_1_1_0_1_121,14,10,12,6,2,2
492,100,2_25,13_12_11_10_7_0_0_0_0_6,3_1_13_1_0_0_0_0_0_102,26_49,14_13_12_11_10_7_0_0_0_6,2_0_0_0_1_0_0_0_0_117,50_73,23_22_21_20_19_18_17_16_7_6,4_4_1_1_15_25_46_7_8_9,74_100,23_22_21_20_19_18_17_16_15_7,8_4_1_1_1_2_1_1_0_116,14,10,12,6,1,0
493,100,2_25,13_12_11_10_7_0_0_0_0_6,4_1_0_0_0_0_0_0_0_115,26_49,14_13_12_11_10_7_0_0_0_6,1_2_1_0_0_1_0_0_0_115,50_73,23_22_21_20_19_18_17_16_7_6,5_2_2_13_2_3_41_13_38_1,74_100,23_22_21_20_19_18_17_16_15_7,10_0_1_0_1_2_0_2_1_118,14,10,12,4,1,1
494,100,2_25,13_12_11_10_7_0_0_0_0_6,3_2_1_3_10_0_0_0_0_101,26_49,14_13_12_11_10_7_0_0_0_6,1_1_1_0_1_1_0_0_0_115,50_73,23_22_21_20_19_18_17_16_7_6,5_2_2_0_1_0_1_0_67_42,74_100,23_22_21_20_19_18_17_16_15_7,9_3_1_0_0_1_1_1_0_119,14,10,12,4,1,3
495,100,2_25,13_12_11_10_7_0_0_0_0_6,4_1_1_0_0_0_0_0_0_114,26_49,14_13_12_11_10_7_0_0_0_6,1_1_0_1_0_1_0_0_0_116,50_73,23_22_21_20_19_18_17_16_7_6,4_3_7_10_3_14_1_11_66_1,74_100,23_22_21_20_19_18_17_16_15_7,8_2_3_3_9_49_35_7_3_16,14,10,12,6,3,3
496,100,2_25,13_12_11_10_7_0_0_0_0_6,5_0_0_1_0_0_0_0_0_114,26_49,14_13_12_11_10_7_0_0_0_6,2_0_0_1_0_0_0_0_0_117,50_73,23_22_21_20_19_18_17_16_7_6,4_3_2_23_4_34_13_13_23_1,74_100,23_22_21_20_19_18_17_16_15_7,7_7_10_1_0_1_0_1_2_106,14,10,12,6,3,1
497,100,2_25,13_12_11_10_7_0_0_0_0_6,3_2_6_4_4_0_0_0_0_101,26_49,14_13_12_11_10_7_0_0_0_6,1_1_0_0_0_0_0_0_0_118,50_73,23_22_21_20_19_18_17_16_7_6,5_3_4_1_9_31_9_9_7_42,74_100,23_22_21_20_19_18_17_16_15_7,8_1_6_19_29_4_2_0_0_66,14,10,12,4,2,0
498,100,2_25,13_12_11_10_7_0_0_0_0_6,4_0_2_1_1_0_0_0_0_112,26_49,14_13_12_11_10_7_0_0_0_6,1_1_0_0_2_1_0_0_0_115,50_73,23_22_21_20_19_18_17_16_7_6,5_1_1_0_0_1_1_1_101_9,74_100,23_22_21_20_19_18_17_16_15_7,7_3_0_2_0_2_0_1_0_120,14,10,12,4,0,2
499,100,2_25,13_12_11_10_7_0_0_0_0_6,3_3_1_2_1_0_0_0_0_110,26_49,14_13_12_11_10_7_0_0_0_6,1_1_2_0_1_0_0_0_0_115,50_73,23_22_21_20_19_18_17_16_7_6,5_1_5_14_0_0_1_0_22_72,74_100,23_22_21_20_19_18_17_16_15_7,9_1_5_18_11_4_0_1_1_85,14,10,12,4,3,1
500,100,2_25,13_12_11_10_7_0_0_0_0_6,3_2_2_7_5_0_0_0_0_101,26_49,14_13_12_11_10_7_0_0_0_6,1_1_2_2_6_1_0_0_0_107,50_73,23_22_21_20_19_18_17_16_7_6,4_8_1_0_0_0_0_0_14_93,74_100,23_22_21_20_19_18_17_16_15_7,9_3_3_1_0_0_1_1_1_116,14,10,12,6,1,1
